,Text,Label
8,"Web Development 
Web development refers to the building, creating, and maintaining of websites. It includes aspects such 
as web design, web publishing, web programming, and database management. It is the creation of an 
application that works over the internet i.e. websites. 
 
The word Web Development is made up of two words, that is: 
 
Web: It refers to websites, web pages or anything that works over the internet. 
Development: Building the application from scratch. 
  
 
Web Development can be classified into two ways: 
 
1. Frontend Development 
2. Backend Development 
 
1. Frontend Development  
Frontend Roadmap: Frontend Development Roadmap 
HTML: HTML stands for Hyper Text Markup Language. It is used to design the front end portion 
of web pages using markup language. It acts as a skeleton for a website since it is used to make 
the structure of a website. 
CSS: Cascading Style Sheets fondly referred to as CSS is a simply designed language intended to 
simplify the process of making web pages presentable. It is used to style our website. 
JavaScript: JavaScript is a scripting language used to provide a dynamic behavior to our website. 
Bootstrap: Bootstrap is a free and open-source tool collection for creating responsive websites 
and web applications. It is the most popular CSS framework for developing responsive, mobile-
first websites. Nowadays, the websites are perfect for all the browsers (IE, Firefox, and Chrome) 
and for all sizes of screens (Desktop, Tablets, Phablets, and Phones). 
 
Bootstrap 4 
 
Bootstrap 5 
Frontend Frameworks and Libraries: 
 
 
AngularJS 
 
React.js 
 
VueJS 
 
jQuery 
 
Bootstrap 
 
Material UI 
 
Tailwind CSS 
 
jQuery UI 
Some other libraries and frameworks are: Handlebar.js Backbone.js, Ember.js etc. 
 
 
2. Backend Development  
Backend is the server side of a website. It is the part of the website that users cannot see and 
interact. It is the portion of software that does not come in direct contact with the users. It is used 
to store and arrange data. 
 
Backend Roadmap: Backend Design roadmap 
PHP: PHP is a server-side scripting language designed specifically for web development. 
Java: Java is one of the most popular and widely used programming language. It is highly scalable. 
Python: Python is a programming language that lets you work quickly and integrate systems more 
efficiently. 
Node.js: Node.js is an open source and cross-platform runtime environment for executing JavaScript 
code outside a browser. 
Back End Frameworks:  
The list of back end frameworks are: 
 
Express 
 
Django 
 
Rails  
 
Laravel 
 
Spring, etc. 
 
",0
9,"About web
Web development is the work involved in developing a website for the Internet (World Wide Web) or 
an intranet (a private network).[1] Web development can range from developing a simple single static 
page of plain text to complex web applications, electronic businesses, and social network services. A 
more comprehensive list of tasks to which Web development commonly refers, may include Web 
engineering, Web design, Web content development, client liaison, client-side/server-side scripting, 
Web server and network security configuration, and e-commerce development. 
In the process of Web Development, Developers build web pages and applications for either the 
Intranet, a private network, or the Internet. Web Development does not necessarily focus on a website’s
design; rather, it is majorly concerned with the programming and coding part, which is the main reason 
for the functioning of the website.
Types of web development:
1. Frontend web development
2. Backend web development
3. Full stack web development
Frontend web development
Front-end web development, also known as client-side development is the practice of producing 
HTML, CSS and JavaScript for a website or Web Application so that a user can see and interact with 
them directly. The challenge associated with front end development is that the tools and techniques 
used to create the front end of a website change constantly and so the developer needs to constantly be 
aware of how the field is developing.
Backend web development
Backend Development is also known as server-side development. It is everything that the users don’t 
see and contains behind-the-scenes activities that occur when performing any action on a website. It 
focuses primarily on databases, backend logic, APIs, and Servers.
Full stack web development
Development of both frontend and backend of web i.e. both client-side and server-side development.
Web development frameworks
A web development framework is a set of resources and tools for software developers to build and 
manage web applications, web services and websites.
Such a framework includes templating capabilities for presenting information within a browser, the 
programming environment for scripting the flow of information and the application programming 
interfaces (APIs) for accessing underlying data resources. The framework also provides the foundations
and system-level services for software developers to build a content management system (CMS) for 
managing digital information on the Web. Developers can use the framework to define the 'out-of-the-
box' content management capabilities, user authentication features, and administrative tools. 
",0
10,"Web development in literal sense means spider developing its web but in technical terms means 
developing web pages along with a complete working framework. Web development refers in 
general to the tasks associated with developing websites for hosting via intranet or internet. 
The web development process includes web design, web content development, client-
side/server-side scripting and network security configuration, among other tasks. In a broader 
sense, web development encompasses all the actions, updates, and operations required to build, 
maintain and manage a website to ensure its performance, user experience, and speed are 
optimal. Web development is the coding or programming that enables website functionality, 
per the owner's requirements. It mainly deals with the non-design aspect of building websites, 
which includes coding and writing markup. Web development ranges from creating plain text 
pages to complex web-based applications, social network applications and electronic business 
applications. Web development is important as it can easily reach to customers and reach new 
audiences. Any working web system comprises of two components namely frontend and 
backend which is called full stack. Frontend refers to the display (web pages) that are visible 
to audience i.e. that are shown on the web browser. The part of a website that the user interacts 
with directly is termed the front end. It is also referred to as the ‘client side’ of the application. 
It includes everything that users experience directly: text colors and styles, images, graphs and 
tables, buttons, colors, and navigation menu. HTML, CSS, and JavaScript are the languages 
used for Front End development. The structure, design, behaviour, and content of everything 
seen on browser screens when websites, web applications, or mobile apps are opened up, is 
implemented by front End developers. Backend refers to the subsystem that is residing in the 
server and its task is to make overall system work. Backend is responsible for instructing 
frontend. Backend is the server-side of the website. It stores and arranges data, and also makes 
sure everything on the client-side of the website works fine. It is the part of the website that 
you cannot see and interact with. It is the portion of software that does not come in direct 
contact with the users. The parts and characteristics developed by backend designers are 
indirectly accessed by users through a front-end application. Activities, like writing APIs, 
creating libraries, and working with system components without user interfaces or even 
systems of scientific programming, are also included in the backend. With the development of 
numerous frameworks based on different programming languages, developing web 
applications has become significantly easier. That is one of the reasons for the high demand to 
hire backend developers and front-end developers. Python, JavaScript, PHP, Ruby, . NET, etc., 
are a few prominent backend languages. React, Vue, Ember, Bootstrap, and Angular are the 
most famous front-end frameworks. Django, Ruby On Rails, Spring, Express, ASP.NET Core. 
There are various frameworks like Django, Laravel, Express etc are used for development.  
",0
11,"Web development 
Web development refers to the building, creating, and maintaining of 
websites. It includes aspects such as web design, web publishing, web 
programing, and database management. It is the creation of an 
application that works over the internet i.e. Websites. 
Web Development 
The word Web Development is made up of two words, that is: 
Web: It refers to websites, web pages or anything that works over the 
internet. 
Development: Building the application from scratch. 
Web Development can be classified into two ways: 
Frontend Development: The part of a website that the user interacts 
directly is termed as front end. It is also referred to as the ‘client side’ 
of the application. 
Backend Development: Backend is the server side of a website. It is the 
part of the website that users cannot see and interact. It is the part of 
the website that users cannot see and interact. It is the portion of a 
software that does not come in direct contact with the users. It is used 
to store and arrange data.  
  
",0
12,"About web development
Web developent is the method or technique of deveopment of single or multiple web pages 
and host them.Web development is the work involved in developing a website for the Internet 
(World Wide Web) or an intranet (a private network). Web development can range from 
developing a simple single static page of plain text to complex web applications, electronic 
businesses, and social network services.Website development is the process of designing, 
developing, and maintaining a website. 
Essentially, the difference between web development and website design is that the designer 
in website design designs the user interface of the website. Web development refers to the 
building, creating, and maintaining of websites. It includes aspects such as web design, web 
publishing, web programming, and database management. It is the creation of an application 
that works over the internet i.e. websites.The word Web Development is made up of two 
words, that is:
Web: It refers to websites, web pages or anything that works over the internet.
Development: Building the application from scratch.
Importance of Web Development
⦁ Makes navigation easy
⦁ Content and Visual Elements
⦁ Consistency is maintained
⦁ Get to win with SEO
⦁ Increase in sales
1
⦁ Attracts Lifetime Clients To Your Business
⦁ Sets the impression for customer service
⦁ Improves Your Business
⦁ Extend Your Reach
⦁ Resourceful in Marketing and Advertising
Frontend and Backend
Frontend
The part of a website that the user interacts directly is termed as front end. It is 
also referred to as the ‘client side’ of the application.
⦁ HTML: HTML stands for HyperText Markup Language. It is used to design the 
front end portion of web pages using markup language. It acts as a skeleton 
for a website since it is used to make the structure of a website.
⦁ CSS: Cascading Style Sheets fondly referred to as CSS is a simply designed 
language intended to simplify the process of making web pages presentable. 
It is used to style our website.
⦁ JavaScript: JavaScript is a scripting language used to provide a dynamic 
behavior to our website.
⦁ Bootstrap: Bootstrap is a free and open-source tool collection for creating 
responsive websites and web applications. It is the most popular CSS 
framework for developing responsive, mobile-first websites. Nowadays, the 
websites are perfect for all the browsers (IE, Firefox, and Chrome) and for all 
2
sizes of screens (Desktop, Tablets, Phablets, and Phones).
⦁ Bootstrap 4
⦁ Bootstrap 5
Backend
Backend is the server side of a website. It is the part of the website that users 
cannot see and interact. It is the portion of software that does not come in direct 
contact with the users. It is used to store and arrange data.
⦁ PHP: PHP is a server-side scripting language designed specifically for web 
development.
⦁ Java: Java is one of the most popular and widely used programming 
language. It is highly scalable.
⦁ Python: Python is a programming language that lets you work quickly and 
integrate systems more efficiently.
⦁ Node.js: Node.js is an open source and cross-platform runtime environment 
for executing JavaScript code outside a browser.
Frameworks
Frontend frameworks are:
3
⦁ AngularJS
⦁ React.js
⦁ VueJS
⦁ jQuery
⦁ Bootstrap
⦁ Material UI
⦁ Tailwind CSS
⦁ jQuery UI
Backend frameworks are:
⦁ Express,
⦁ Django,
⦁ Rails,
⦁ Laravel,
⦁ Spring,
4
",0
13,"About Web 
 
The work that is involved in developing a website for internet or intranet is known as web 
development. It can be ranged from developing a simple single static page of plain text to web 
applications, electronic business and social network services. The  word web development is 
made of two words, that is: 
Web: It refers to websites, web pages or anything that work over the internet. 
Development: Building the application from scratch. 
There are two ways hat the web development can be classified into. They are: 
Frontend Development: The part of a website that the user interacts directly is termed as front 
end . It is also referred to as the ‘Client side’ of the application. 
 
Backend development: Backend is the server side of the website. It is the part of the website 
that users cannot see and interact. It is the portion of software that does not come in direct 
contact with the users. 
",0
14,"About WEB 
The world wide web commonly known as web is a chain of network 
linked together. It is the most basic platform for any internet based 
applications. Simply, the web refers to a large chain of network having a 
link with multiple devices around the web. 
(WWW), commonly referred to as the net, is the arena's dominant 
software platform. it is an records area wherein files and other internet 
assets may be accessed through the net the usage of an internet browser. 
The internet has changed human beings's lives immeasurably. it is the 
number one device billions of human beings worldwide use to engage at 
the net. It became invented at CERN in 1989 and opened to the general 
public in 1991. 
net assets may be any sort of downloadable media. web pages are files 
interconnected with the aid of hypertext links formatted in Hypertext 
Markup Language (HTML). The HTML syntax shows embedded links 
with URLs, which lets in users to navigate to different web resources. 
similarly to textual content, internet pages may additionally comprise 
references to pictures, video, audio, and software program additives, that 
are either displayed or internally executed inside the consumer's net 
browser to render pages or streams of multimedia content material. web 
applications are web pages that function as utility software program. 
more than one web sources with a not unusual subject matter and 
normally a not unusual area name make up a internet site. web sites are 
stored in computers which can be walking an internet server, that is a 
software that responds to requests revamped the net from web browsers 
jogging on a person's pc. website content can be supplied by means of a 
writer or interactively from user-generated content material. websites are 
provided for a myriad of informative, amusement, industrial, and 
governmental motives. 
The net was originally conceived as a report control system. The 
information within the web is transferred via the Hypertext switch 
Protocol (HTTP) to be accessed by means of customers via software 
applications. 
",0
15,"About WEB
Web development refers to the tasks associated with creating, building, and maintaining
websites and web applications that run online on a browser. Web development is closely
related to the job of designing the features and functionality of websites and apps (often
called “web design”), but the “web development” term is usually reserved for the actual
construction  and  programming  of  websites  and  apps.  The  basic  tools  involved  are
programming languages called HTML (Hypertext Markup Language), CSS (Cascading Style
Sheets), and JavaScript. 
Website development is a way to make people aware of the services and/or products you
are offering, understand why your products are relevant and even necessary for them to
buy or use, and see which of your company's qualities set it apart from competitors.
Displaying this information  with  high-quality  images  and  thought-out presentation  will
have a large influence on customers, and it is important to strive towards making your
product as relatable and appealing as possible. Additionally, with website development
you can: Communicate with your visitors effectively, Improve your connectivity, Prove your
reliability.
It mainly has two parts associated with it frontend and backend. Front end development is
a style of computer programming that focuses on the coding and creation of elements and
features of a website that will then be seen by the user. It’s about making sure the visual
aspects of a website are functional. You can also think of front end as the “client side” of
an application. So let’s say you’re a front end developer. This means your job is to code
and bring to life the visual elements of a website. You’d be more focused on what the user
sees when they visit a website or app. And, you’d want to make sure the site is easy to
interact with while also running smoothly. Back end development focuses on the side of
the website users can’t see. It’s what makes a site interactive. You can also refer to the
back end as the “server side” of a website. For instance, let’s say you’re running a social
media website. You need an accessible place to store all of your users’ information. This
storage center is called a database and a few widely used examples include Oracle, SQL
Server,  and  MySQL.  Databases  are  run  from  a  server,  which  is  essentially  a  remote
computer. A back end developer will help manage this database, as well as the site
contents stored on it.
There  are  various  frameworks  for  web  development  such  as  HTML,  CSS,  React,  Vue,
Ember,  Bootstrap,  Angular  for  frontend  and  Django,  Ruby  On  Rails,  Spring,  Express,
ASP.NET Core for backend.
",0
16,"What is web development: Web development is the building and maintenance of websites; 
it’s the work that happens behind the scenes to make a website look great, work fast and 
perform well with a seamless user experience. 
Why is it Required: Web development is a way to make people aware of the services and/or 
products you are offering, understand why your products are relevant and even necessary for 
them to buy or use, and see which of your company's qualities set it apart from competitors. 
Frontend: The part of a website that the user interacts with directly is termed the front end. It 
is also referred to as the ‘client side’ of the application. It includes everything that users 
experience directly: text colors and styles, images, graphs and tables, buttons, colors, and 
navigation menu. HTML, CSS, and JavaScript are the languages used for Front End 
development. 
Backend: Backend is the server-side of the website. It stores and arranges data, and also 
makes sure everything on the client-side of the website works fine. It is the part of the 
website that you cannot see and interact with. It is the portion of software that does not come 
in direct contact with the users. 
Frameworks for Web dev: Express, Django, Ruby on Rails, Vue JS, Angular JS 
",0
17,"About Web
•
What is Web development?
•
Why is it required?
•
Frontend, Backend
•
Frameworks for web development
The Web is the common name for the World Wide Web, a subset of the Internet consisting of the pages
that can be accessed by a Web browser. Many people assume that the Web is the same as the Internet,
and use these terms interchangeably. However, the term Internet actually refers to the global network of
servers that makes the information sharing that happens over the Web possible. So, although the Web
does make up a large portion of the Internet, but they are not one and same. 
Web development is the work involved in developing a website for the Internet (World Wide Web) or
an intranet (a private network). Web development can range from developing a simple single static
page of plain text to complex web applications, electronic businesses, and social network services. A
more comprehensive list of tasks to which Web development commonly refers, may include Web
engineering, Web design, Web content development, client liaison, client-side/server-side scripting,
Web server and network security configuration, and e-commerce development.
Website development is a way to make people aware of the services and/or products you are offering,
understand why your products are relevant and even necessary for them to buy or use, and see which of
your company's qualities set it apart from competitors. Displaying this information with high-quality
images and thought-out presentation will have a large influence on customers, and it is important to
strive towards making your product as relatable and appealing as possible. Additionally, with website
development you can:
1. Communicate with your visitors effectively. Interacting with your audience is vital when it comes to
generating more business. It is viable to make a website that enables you to get in touch with your
customers and prospects, and you can produce valuable content for the audience associated with the
industry or business you're in. Afterwards, post the content on your blog, share it on social media
networks and respond to customers' comments and feedback promptly. This will show your clients the
extent to which you’re concerned about their satisfaction and responsive to their needs.
2. Improve your connectivity. A website will facilitate things like expanding your reach and attracting
more visitors to your business. Planning to make a responsive website design for your site will help
make  it  accessible  to an  extensive  range  of users  spanning  several  devices,  such as  tablets  or
smartphones. This will increase both your site's exposure and organic traffic.
3. Prove your reliability. A website offers a straightforward method of showing the credibility of a
business, and the way a person represents his business online is vital for attracting more customers or
visitors. Therefore, your website design should be handled in the best possible way, because a
professional presentation speaks volumes as testimony to your business. With the help of website
development, you can add your skills, credentials, experience, expertise and more in a single place.
These details help you earn the trust and confidence of your visitors and serve as a reference point for
customers interested in your business, making it easy for you to produce leads.
If you are a developer or you want to become one, there are plenty available web development
positions in leading development job search websites.
To sum up, it's pretty clear that website development plays a big role in successful business marketing.
Without it, it would be very difficult to leave your mark on a global level. So make life easier for
yourself! Start adapting, develop a website, and get ready to collect the benefits of your success.
Front End and Back End: Frontend and Backend are the two most popular terms used in web
development. These terms are very crucial for web development but are quite different from each other.
Each side needs to communicate and operate effectively with the other as a single unit to improve the
website’s functionality. 
Front End Development: The part of a website that the user interacts with directly is termed the front
end. It is also referred to as the ‘client side’ of the application. It includes everything that users
experience directly: text colors and styles, images, graphs and tables, buttons, colors, and navigation
menu. HTML, CSS, and JavaScript are the languages used for Front End development. The structure,
design, behavior, and content of everything seen on browser screens when websites, web applications,
or  mobile  apps  are  opened  up,  is  implemented  by  front  End  developers.  Responsiveness  and
performance are two main objectives of the Front End. The developer must ensure that the site is
responsive i.e. it appears correctly on devices of all sizes no part of the website should behave
abnormally irrespective of the size of the screen. 
Front end Languages: The front end portion is built by using some languages which are discussed
below: 
HTML: HTML stands for Hypertext Markup Language. It is used to design the front-end portion of
web pages using a markup language. HTML is the combination of Hypertext and Markup language.
Hypertext defines the link between the web pages. The markup language is used to define the text
documentation within the tag which defines the structure of web pages.
CSS: Cascading Style Sheets fondly referred to as CSS is a simply designed language intended to
simplify the process of making web pages presentable. CSS allows you to apply styles to web pages.
More importantly, CSS enables you to do this independent of the HTML that makes up each web page.
JavaScript: JavaScript is a famous scripting language used to create magic on the sites to make the site
interactive for the user. It is used to enhancing the functionality of a website to running cool games and
web-based software.
There are many other languages through which one can do front-end development depending upon the
framework for example Flutter user Dart, React uses JavaScript and Django uses Python, and much
more.
Front End Frameworks and Libraries: 
AngularJS: AngularJs is a JavaScript open-source front-end framework that is mainly used to develop
single-page web applications(SPAs). It is a continuously growing and expanding framework which
provides better ways for developing web applications. It changes the static HTML to dynamic HTML.
It is an open-source project which can be free. It extends HTML attributes with Directives, and data is
bound with HTML.
React.js: React is a declarative, efficient, and flexible JavaScript library for building user interfaces.
ReactJS is an open-source, component-based front-end library responsible only for the view layer of
the application. It is maintained by Facebook. 
Bootstrap: Bootstrap is a free and open-source tool collection for creating responsive websites and web
applications. It is the most popular HTML, CSS, and JavaScript framework for developing responsive,
mobile-first websites.
jQuery:  jQuery  is  an  open-source  JavaScript  library  that  simplifies  the  interactions  between  an
HTML/CSS  document,  or more  precisely  the  Document  Object  Model  (DOM),  and  JavaScript.
Elaborating the terms, jQuery simplifies HTML document traversing and manipulation, browser event
handling, DOM animations, Ajax interactions, and cross-browser JavaScript development.
SASS: It is the most reliable, mature, and robust CSS extension language. It is used to extend the
functionality of an existing CSS of a site including everything from variables, inheritance, and nesting
with ease.
Flutter: Flutter is an open-source UI development SDK managed by google. It is powered by Dart
programming language. It builds performant and good-looking natively compiled applications for
mobile (Ios, Android), web, and desktop from a single code base. The key selling point of flutter is flat
development is made easier, expressive, and flexible UI and native performance. In march 2021 flutter
announce Flutter 2 which upgrades flutter to build release applications for the web, and the desktop is
in beta state.
Some other libraries and frameworks are Semantic-UI, Foundation, Materialize, Backbone.js, Ember.js,
etc.
Backend Development: Backend is the server-side of the website. It stores and arranges data, and also
makes sure everything on the client-side of the website works fine. It is the part of the website that you
cannot see and interact with. It is the portion of software that does not come in direct contact with the
users. The parts and characteristics developed by backend designers are indirectly accessed by users
through a front-end application. Activities, like writing APIs, creating libraries, and working with
system components without user interfaces or even systems of scientific programming, are also
included in the backend. 
Back end Languages: The back end portion is built by using some languages which are discussed
below: 
 
PHP: PHP is a server-side scripting language designed specifically for web development. Since PHP
code executed on the server-side, so it is called a server-side scripting language.
C++: It is a general-purpose programming language and widely used nowadays for competitive
programming. It is also used as a backend language.
Java: Java is one of the most popular and widely used programming languages and platforms. It is
highly scalable. Java components are easily available.
Python: Python is a programming language that lets you work quickly and integrate systems more
efficiently.
Node.js: Node.js is an open-source and cross-platform runtime environment for executing JavaScript
code outside a browser. You need to remember that NodeJS is not a framework, and it’s not a
programming language. Most people are confused and understand it’s a framework or a programming
language. We often use Node.js for building back-end services like APIs like Web App or Mobile App.
It’s used in production by large companies such as Paypal, Uber, Netflix, Walmart, and so on.
Back End Frameworks: 
The list of back-end frameworks are: Express, Django, Rails, Laravel, Spring, etc.
The other back-end program/scripting languages are C#, Ruby, REST, GO, etc.
",0
